requirement_id,standard_id,label,source,embedding_cosine_sim,embedding_cosine_sim_rank,bm25_score,bm25_score_rank,tfidf_cosine_sim,token_jaccard,technical_keyword_overlap_ratio,numeric_param_match_ratio,numeric_param_count_requirement,numeric_param_count_standard,ics_code_match,unit_overlap_ratio,rrf_score,rrf_rank,standard_status_current,standard_age_years,requirement_length_ratio,rrf_score_rank
req_070,IS_2309_1989,1,synthetic,0.4380025500659456,1.0,5.111089992889322,1.0,0.6365648325105084,0.1105938653271466,0.1105938653271466,0.7612211453730693,3.0,3.0,1.0,0.0,0.0320563183712832,3.0,1.0,37.0,1.349996630400056,3.0
req_574,IS_2212_1991,0,synthetic,0.1843417914078552,2.0,0.8446457660111925,2.0,0.3420956458416577,0.1196446813185884,0.1196446813185884,0.0,0.0,0.0,0.0,0.250034587470463,0.0328423835288341,1.0,1.0,35.0,1.5617785621891798,1.0
req_126,IS_875_Part1_1987,1,synthetic,0.2901982693000341,3.0,3.888097302797455,1.0,0.4356320788088629,0.1385252886827526,0.1385252886827526,0.9634359832389524,4.0,5.0,0.0,0.0,0.0329937006283499,1.0,1.0,39.0,3.2354069350178603,1.0
req_239,IS_3034_1993,0,synthetic,0.1836878718747082,1.0,1.0189297633787122,2.0,0.2655978693047183,0.1540241027305725,0.1540241027305725,0.1342499366994748,1.0,2.0,0.0,0.0,0.032965912942357,1.0,1.0,33.0,2.6500426425658965,1.0
req_460,IS_1200_Part1_1992,1,synthetic,0.6860824391688785,1.0,6.003995750860688,1.0,0.3194022992511969,0.2366487127467718,0.2366487127467718,0.9984980747283267,3.0,3.0,0.0,0.0,0.0315157727199755,2.0,1.0,34.0,3.3903905414692463,2.0
req_077,IS_1642_1989_H,1,synthetic,0.2502960010257066,3.0,1.0435092750663986,7.0,0.17602887027128306,0.16938025048963506,0.16113754329824048,0.03882834670463256,4.0,0.0,0.0,0.0,0.031397645128467044,7.0,1.0,37.0,2.0636185662275,7.0
req_319,IS_8329_2000_H,0,synthetic,0.2015221662455308,1.0,0.38264721609042485,1.0,0.1350149478338831,0.1496386722958105,0.16728054859669905,0.0,0.0,0.0,0.0,0.0,0.03241041180529848,2.0,1.0,26.0,3.113686949676723,2.0
req_138,IS_1346_1991,0,synthetic,0.0762136730444249,8.0,0.28300721879372,8.0,0.3607610142091772,0.075490655503779,0.075490655503779,0.0814492249798839,1.0,0.0,0.0,0.3069670564172773,0.0326589149378348,1.0,1.0,35.0,1.9611774568105391,1.0
req_323,IS_2911_Part1_Sec1_2010,0,synthetic,0.0444505962343651,2.0,1.8412945021172675,1.0,0.4158660465734192,0.0758417127593261,0.0758417127593261,0.038685497481468,4.0,2.0,0.0,0.0,0.0321178441401821,1.0,1.0,16.0,2.762209168899101,1.0
req_118,IS_2911_Part1_Sec2_2010,0,synthetic,0.100822468857494,7.0,2.681801428625654,3.0,0.1806695486607321,0.0531044613553479,0.0531044613553479,0.125727883057399,2.0,0.0,0.0,0.0,0.0318011851948444,6.0,1.0,16.0,2.309213129972962,6.0
req_077,IS_875_Part1_1987,0,synthetic,0.2167688831542912,6.0,1.9490656030798288,4.0,0.0944032510546421,0.046323819816493,0.046323819816493,0.228442076243957,1.0,0.0,0.0,0.0,0.0321548510586083,3.0,1.0,39.0,1.881485307405592,3.0
req_134,IS_1200_Part1_1992_H,0,synthetic,0.16282594255876093,6.0,1.050544069320807,5.0,0.2827192635179643,0.15362339361014393,0.15317865216844745,0.1088629732199933,3.0,0.0,0.0,0.0,0.032613842561177886,2.0,1.0,34.0,3.134663474146538,2.0
req_472,IS_8112_2013_H,1,synthetic,0.12853624937790314,1.0,1.4082089943271672,1.0,0.19735230545107108,0.1095313283398179,0.1287063512210856,0.22375608198415037,3.0,0.0,0.0,0.153266175471543,0.0322870306299764,2.0,1.0,13.0,3.045829584187812,2.0
req_129,IS_2911_Part1_Sec1_2010_H,1,synthetic,0.1843751602416929,3.0,0.9539131444150366,5.0,,0.11670078076387384,0.1070146480845265,0.06606843847973323,4.0,3.0,0.0,0.0,0.03176998038219317,5.0,1.0,16.0,2.1024237739976765,5.0
req_071,IS_1536_2001,0,synthetic,0.1282100684342181,4.0,0.2108332217842814,8.0,0.4266136932104055,0.1000524556993331,0.1000524556993331,0.0397521013482598,1.0,0.0,0.0,0.157095286957508,0.0318160883501662,3.0,0.5,25.0,1.3117154744312485,3.0
req_118,IS_383_2016,0,synthetic,0.0866278349239439,8.0,1.5934957810901174,6.0,0.0622007502284014,0.1638685852003966,0.1638685852003966,0.0097687941099894,2.0,3.0,0.0,0.3011400456742832,0.031914392068632,4.0,1.0,10.0,1.532865223965605,4.0
req_110,IS_732_2019_H,0,synthetic,0.15050042598628594,6.0,2.0583938374912583,4.0,0.27415027565568983,0.06947873689746112,0.07848053164486618,0.10541614811611089,4.0,3.0,0.0,0.14977285210956592,0.031625751441350373,3.0,1.0,7.0,2.777768448229316,3.0
req_087,IS_1201_1220_1978_H,0,synthetic,0.2226626044711356,4.0,1.256976701118164,5.0,0.25550038749213766,0.14744094389075843,0.13461485908979073,0.14914992519043738,1.0,3.0,0.0,0.0,0.03275047352746582,2.0,1.0,48.0,3.025639980939925,2.0
req_358,IS_2309_1989,1,synthetic,0.2040312845095884,1.0,3.5865855801773585,1.0,0.3163265823832542,0.3983259083796751,0.3983259083796751,0.4889555679702816,1.0,2.0,1.0,0.7980725363229783,0.0316267029548818,2.0,1.0,37.0,3.320324138203636,2.0
req_088,IS_875_Part1_1987,1,synthetic,0.3508825768627345,1.0,2.509548678058948,2.0,0.3366271373092652,0.4310166068497397,0.4310166068497397,0.5458114690255419,3.0,3.0,0.0,0.0,0.0328576904179708,2.0,1.0,39.0,3.099430712599606,2.0
req_569,IS_783_1985,1,synthetic,0.4219541905505469,1.0,4.125074230285337,1.0,0.6497479176411066,0.4172946754131238,0.4172946754131238,0.6010054480411717,4.0,5.0,0.0,0.0,0.0311500823299763,2.0,1.0,41.0,2.748154464025751,2.0
req_109,IS_2062_2011,0,synthetic,0.244488976019838,6.0,2.525107171527456,3.0,0.1809791764379452,0.0942778092847246,0.0942778092847246,0.0427365351340644,4.0,3.0,0.0,0.2159097231340551,0.0312292450842463,8.0,1.0,15.0,2.82679809167386,8.0
req_208,IS_12269_2013_H,0,synthetic,0.14938981330553414,1.0,2.430268589398725,2.0,0.32891719056727853,0.14952543650829128,0.13090265488397185,0.05632738148402423,0.0,3.0,0.0,0.0,0.03185102433019979,1.0,1.0,13.0,3.156654376592372,1.0
req_121,IS_73_2013,0,synthetic,0.1534534797112231,4.0,2.7131954539804566,3.0,0.3260253795318894,0.0518665951963481,0.0518665951963481,0.1893142567923179,3.0,2.0,0.0,0.0,0.032046919608709,3.0,1.0,13.0,2.7528913844704084,3.0
req_517,IS_732_2019_H,0,synthetic,0.22159039207993805,2.0,2.6660733063985305,2.0,0.25551542973306834,0.06784378857968965,0.08621200543101812,0.0028527265235811076,0.0,0.0,0.0,0.0,0.0312967609445142,1.0,1.0,7.0,1.9112448497505763,1.0
req_175,IS_875_Part2_1987,0,synthetic,0.1627098933103274,1.0,1.804035271841656,2.0,0.3499235343575831,0.071704106761591,0.071704106761591,0.2723810876206867,1.0,0.0,0.0,0.2009466736113806,0.0324462353564848,1.0,1.0,39.0,3.451173042413972,1.0
req_395,IS_2309_1989,1,synthetic,0.2829217760160791,1.0,4.473510738685188,1.0,0.4954212441114509,0.1462837180461896,0.1462837180461896,0.8547558948591535,4.0,4.0,1.0,0.5190966541343545,0.0319752842967472,2.0,1.0,37.0,1.397723729321653,2.0
req_408,IS_8329_2000,0,synthetic,0.1315047289294583,2.0,1.6188764813396754,2.0,0.2301418575569815,0.0412006648234768,0.0412006648234768,0.0,0.0,3.0,0.0,0.0,0.0319444393648121,2.0,1.0,26.0,1.707177941695763,2.0
req_102,IS_8329_2000_H,1,synthetic,0.2944553424920389,2.0,2.828720183963426,2.0,0.47572604803582325,0.24061879792753021,0.17002313394015223,0.6360554040525788,3.0,4.0,0.0,0.34269634039722846,0.031464751059537166,5.0,1.0,26.0,2.382441223439156,5.0
req_116,IS_1077_1992,0,synthetic,0.0551026992565592,6.0,1.41286705826686,3.0,0.1456542885244365,0.1168226100978741,0.1168226100978741,0.20825755844139,3.0,1.0,0.0,0.0,0.0325399343854676,1.0,1.0,34.0,3.0300622198596803,1.0
req_257,IS_12269_2013_H,1,synthetic,0.2920731937393356,2.0,2.733849990607891,2.0,0.5340224384774631,0.31810070459660056,0.40428609560206286,0.41717912609312807,2.0,2.0,0.0,0.779387907832107,0.032571109819003394,2.0,1.0,13.0,1.7307261174177195,2.0
req_337,IS_456_2000,1,synthetic,0.253650345386769,1.0,6.911568219529234,1.0,0.4065089087925254,0.4459668039328276,0.4459668039328276,0.939092980073454,4.0,5.0,0.0,0.628159505136427,0.032617627756486,1.0,1.0,26.0,2.027107627554696,1.0
req_381,IS_814_2004_H,1,synthetic,0.31560530621342875,2.0,4.735936768120336,2.0,0.29800154580100985,0.20616517930650802,0.2026893983343148,0.6197851237748478,1.0,0.0,1.0,0.0,0.032432542969737604,2.0,1.0,22.0,2.7476026662598434,2.0
req_191,IS_814_2004,0,synthetic,0.190620391469048,2.0,1.2160758159588427,2.0,0.3713906763541037,0.1071428571428571,0.1071428571428571,0.0,0.0,0.0,0.0,0.0,0.0325224748810153,1.0,1.0,22.0,1.6328125,1.0
req_579,IS_8329_2000,0,synthetic,0.0265738688730716,2.0,1.6218361490099469,1.0,0.4160619004672586,0.1593859697875805,0.1593859697875805,0.2881676250827273,3.0,1.0,0.0,0.0,0.0317911911247077,2.0,1.0,26.0,1.4874255999246129,2.0
req_111,IS_269_2015_H,0,synthetic,0.14919746548357726,7.0,0.6306343425465891,7.0,0.16805316195030415,0.17766993028379355,0.08744222369664534,0.14487442508794307,1.0,2.0,0.0,0.003300157727332987,,,1.0,11.0,2.1082823127511596,
req_250,IS_3034_1993_H,1,synthetic,0.11234152041238146,1.0,1.1044996429431364,1.0,0.33356669511014203,0.11079855192268379,0.13156078094950358,0.01203175826446863,0.0,2.0,0.0,0.0,0.03134809908522252,1.0,1.0,33.0,2.1598232220043814,1.0
req_582,IS_1201_1220_1978_H,1,synthetic,0.18343610877302804,1.0,2.628066212184937,2.0,0.2207351673852664,0.16489099356562711,0.1332242498087979,0.10875459251649662,1.0,0.0,0.0,0.07169792878692582,0.031975028000892594,1.0,1.0,48.0,2.452227708233652,1.0
req_137,IS_3034_1993_H,1,synthetic,0.13373216090755696,7.0,1.0387376643917352,7.0,0.14411023921630917,0.1274219906599153,0.1263805437043253,0.012662651850988745,0.0,0.0,0.0,0.028134497781873324,0.03180819657052007,6.0,1.0,33.0,2.0912208401351835,6.0
req_053,IS_875_Part5_1987,0,synthetic,0.3060211033956544,3.0,1.5006335857948951,8.0,0.3624290576965802,0.1113720659892808,0.1113720659892808,0.0,0.0,2.0,0.0,0.0,0.0317737626430547,6.0,1.0,39.0,2.1272606096869566,6.0
req_583,IS_1642_1989_H,1,synthetic,0.12472861331732632,1.0,2.015468049203267,2.0,0.36515220636839596,0.12290830585795506,0.11633359474024228,0.03486417071939612,2.0,0.0,0.0,0.08623462518094271,0.03172848586610933,2.0,1.0,37.0,3.261347285407104,2.0
req_047,IS_2212_1991_H,1,synthetic,0.1213268144648094,5.0,1.450463361710392,5.0,0.22612900777260683,0.06581559252762412,0.08254730134241119,0.1431265420409409,4.0,3.0,0.0,0.0,0.03193132973704619,3.0,1.0,35.0,2.579869028965715,3.0
req_049,IS_2932_1974,0,synthetic,0.0676238623944624,8.0,1.012628148988782,5.0,0.1559863672319113,0.0935784915045176,0.0935784915045176,0.0157096552608018,1.0,3.0,0.0,0.0,0.0316593815102354,6.0,1.0,52.0,2.561213549183245,6.0
req_083,IS_875_Part3_2015,0,synthetic,0.2520582438517656,3.0,0.8354886560351223,4.0,0.0754180641976555,0.1022143116700236,0.1022143116700236,0.0874785271968097,1.0,0.0,0.0,0.0,0.0314851679871071,6.0,1.0,11.0,2.115443025085879,6.0
req_204,IS_9595_1996,0,synthetic,0.0738063509660207,2.0,2.3737186602971057,2.0,0.0464198190286931,0.057288460773725,0.057288460773725,0.0,0.0,2.0,0.0,0.0,0.0321279163992475,1.0,1.0,30.0,2.5817354117440345,1.0
req_130,IS_875_Part2_1987_H,1,synthetic,0.550390631698367,2.0,4.900864536686153,2.0,,0.09349677988036836,0.10003547073799571,0.03237055182507735,0.0,0.0,1.0,0.19191640863174436,0.032123965969907145,3.0,1.0,39.0,1.980378646924102,3.0
req_519,IS_2062_2011_H,1,synthetic,0.13276910161468294,2.0,1.5018615835448001,1.0,0.3812507950511998,0.16951649298447802,0.18566374383811995,0.7244511346695501,1.0,2.0,0.0,0.0,0.032050151041219506,1.0,1.0,15.0,1.7943682359650261,1.0
req_294,IS_2062_2011_H,0,synthetic,0.23887432390566085,2.0,1.147347097182327,1.0,,0.19539412685724752,0.16846641304891122,0.05928392592290323,0.0,,0.0,0.0,0.03237241025343214,2.0,1.0,15.0,2.691078914672342,2.0
req_492,IS_875_Part1_1987,1,synthetic,0.3168056133191564,1.0,6.706484367356492,1.0,0.3248615155291954,0.3649542494590727,0.3649542494590727,0.0,0.0,0.0,0.0,0.5871750608052413,0.0312414734741438,2.0,1.0,39.0,2.0919754979527863,2.0
req_077,IS_1642_1989,0,synthetic,0.2312161285265565,5.0,0.7745997438750891,8.0,0.1496106571740128,0.1744430320903263,0.1744430320903263,0.0406766719284027,4.0,0.0,0.0,0.0,0.0311185717730594,8.0,1.0,37.0,1.9017103086230287,8.0
req_192,IS_3495_Part1_1992_H,0,synthetic,0.15672934240672817,1.0,0.8360603389424215,1.0,0.24526891858437763,0.10981868756371875,0.06627690837036478,0.0,0.0,,0.0,0.015552445028002175,0.03189283933701213,2.0,1.0,34.0,2.4021042013680467,2.0
req_009,IS_875_Part1_1987_H,0,manual,0.17265086627012902,3.0,0.8705036497266881,5.0,0.3685160806686811,0.14111226494198165,0.1460404766257144,0.022770916475668677,0.0,0.0,0.0,0.0,0.03207464593162885,3.0,1.0,39.0,2.5493238439363495,3.0
req_386,IS_458_2003_H,1,synthetic,0.12950677103577451,1.0,0.9722078953911903,1.0,0.3309821494336733,0.14770869556667404,0.1521047046078498,0.20621885885832705,2.0,0.0,0.0,0.0,0.03210262108379274,2.0,1.0,23.0,2.57365486273624,2.0
req_106,IS_1904_1986,0,synthetic,0.0965048444397266,5.0,0.8921039479154667,6.0,0.3309726114896887,0.0478650256036915,0.0478650256036915,0.0,0.0,1.0,0.0,0.0,0.0322507333251179,1.0,1.0,40.0,3.231378955807105,1.0
req_312,IS_1642_1989_H,0,synthetic,0.09302269586984238,1.0,2.3236680710190822,2.0,0.2099429509246704,0.023867931189321186,0.05967364883468111,0.20705517801507023,4.0,0.0,0.0,0.044576672293649,0.031524481073861334,1.0,1.0,37.0,1.6931273813764907,1.0
req_364,IS_516_1959,0,synthetic,0.0784572957709667,2.0,0.2250237259097363,2.0,0.1324532357065043,0.0689655172413793,0.0689655172413793,0.0,1.0,0.0,0.0,0.0,0.0317460317460317,2.0,1.0,67.0,1.6696428571428572,2.0
req_376,IS_2309_1989,0,synthetic,0.0800931149372667,1.0,-0.0062054108810592,2.0,0.3284849890182393,0.1854519357996423,0.1854519357996423,0.2178416129121887,3.0,1.0,0.0,0.0,0.0316949501777185,2.0,1.0,37.0,3.1664599668219195,2.0
req_420,IS_1077_1992,0,synthetic,0.0973459294458201,2.0,1.0406187508697515,2.0,0.3633489676387696,0.0596688181299294,0.0596688181299294,0.2400484181547105,4.0,0.0,0.0,0.0,0.0320713038147944,1.0,1.0,34.0,2.8969235979439025,1.0
req_161,IS_2911_Part1_Sec2_2010,0,synthetic,0.1808857261731033,1.0,0.3495195467201072,2.0,0.1152300946727656,0.1032730523121741,0.1032730523121741,0.0,0.0,2.0,0.0,0.0,0.0311958174564032,2.0,1.0,16.0,2.782540500896527,2.0
req_095,IS_383_2016,0,synthetic,0.1208850961663446,5.0,0.7379772624052687,4.0,0.1733061988145973,0.0698392874524477,0.0698392874524477,0.0565080243720023,4.0,1.0,0.0,0.0,0.0311135493487928,6.0,1.0,10.0,3.264691096064112,6.0
req_488,IS_875_Part2_1987,0,synthetic,0.0238895713023914,2.0,0.6663222158610711,2.0,0.2944302952008581,0.1605664807176594,0.1605664807176594,0.2734459131221216,2.0,0.0,0.0,0.0,0.0325102154104171,1.0,1.0,39.0,2.534545571247917,1.0
req_072,IS_2212_1991_H,1,synthetic,0.28666515385791985,3.0,3.1131530631345945,2.0,0.3389923365102054,,0.3390921297884527,0.6321412607364002,1.0,1.0,0.0,0.3140705122429775,,,1.0,35.0,1.8809843266947037,
req_015,IS_1346_1991_H,0,manual,0.12205474204438747,5.0,0.8355920849215881,5.0,0.2486704043521379,0.07274866950415856,,0.02282292616625259,0.0,0.0,0.0,,0.031782068106321726,5.0,1.0,35.0,1.6107776584163072,5.0
req_566,IS_875_Part3_2015_H,0,synthetic,0.25645330303939917,1.0,0.9972091149549598,1.0,0.12295993506768746,0.11800808938280867,0.1206945757705899,0.05601138846227534,1.0,0.0,0.0,0.0,0.03163301025948824,1.0,1.0,11.0,2.2027991996328073,1.0
req_004,IS_3812_Part1_2013,0,manual,0.0977748557348516,8.0,0.5270301753990412,7.0,0.1259881576697424,0.0714285714285714,0.0714285714285714,0.0,1.0,0.0,0.0,0.0,0.0314980158730158,7.5,1.0,13.0,1.6607142857142858,7.5
req_350,IS_456_2000,0,synthetic,0.1552972414847029,2.0,0.4195258001184176,2.0,0.2420910130675209,0.1071428571428571,0.1071428571428571,0.0,1.0,0.0,0.0,0.0,0.0314980158730158,2.0,1.0,26.0,1.537190082644628,2.0
req_543,IS_875_Part2_1987,1,synthetic,0.6633648475545535,1.0,6.317512228553836,1.0,0.701073676036498,0.0850813182965696,0.0850813182965696,0.0,0.0,0.0,1.0,0.2670610863634015,0.0320760109158139,2.0,1.0,39.0,1.7289331792600222,2.0
req_622,IS_2932_1974_H,0,synthetic,0.3389099697523001,2.0,2.4593357901065076,1.0,0.4902663465366291,0.2719983556735871,0.23272856214719664,0.7385987004904628,1.0,2.0,1.0,0.7348413855071253,0.031337361050266896,1.0,1.0,52.0,1.6314022274133486,1.0
req_215,IS_1893_Part1_2016_H,1,synthetic,0.4400880892671381,2.0,4.801998449881079,2.0,0.3391787983864282,0.2391128564095587,0.22013411892418652,0.44619433627181637,3.0,4.0,0.0,0.0,0.03211668221363178,2.0,1.0,10.0,1.7216394856263564,2.0
req_546,IS_3067_1988,0,synthetic,0.0951815926945997,2.0,1.7599127104550756,1.0,0.2658449803480873,0.0425306531228424,0.0425306531228424,0.1600434089305141,1.0,3.0,0.0,0.0,0.0328832139757371,1.0,1.0,38.0,1.6123565271669735,1.0
req_133,IS_1642_1989,0,synthetic,0.0655871167311993,8.0,0.4856107663683485,7.0,0.0939338109325324,0.0247156798633973,0.0247156798633973,0.0800587839013438,3.0,3.0,0.0,0.0,0.0314643650685386,6.0,1.0,37.0,2.8653380301691485,6.0
req_620,IS_383_2016_H,0,synthetic,0.1862780601548983,1.0,1.8446368039437946,2.0,0.39070654979872693,0.13904459090624488,0.15286753686669352,0.15843108721103,4.0,1.0,0.0,0.0568566042041307,0.03156913081738085,1.0,1.0,10.0,3.2151004715665708,1.0
req_057,IS_875_Part5_1987,0,synthetic,0.2500877002748933,4.0,1.1372723334402517,6.0,0.3019863888056369,0.1096468508245009,0.1096468508245009,0.0869014970404817,4.0,3.0,0.0,0.0,0.0326093763084314,3.0,1.0,39.0,2.85972847680984,3.0
req_059,IS_2911_Part1_Sec1_2010_H,1,synthetic,0.07013008816868249,5.0,0.38577472058655604,5.0,0.32523582344664403,0.14873569766289527,0.14663809564773625,0.02155434475699343,3.0,2.0,0.0,0.0,0.03260159966785514,2.0,1.0,16.0,2.0868985666688933,2.0
req_016,IS_814_2004_H,0,manual,0.2036185031044284,3.0,1.4279887653832217,1.0,0.35884332284288334,0.10234764751393648,0.11188277088169123,0.021845880409972922,0.0,0.0,0.0,0.0,0.03241128312743136,3.0,1.0,22.0,2.0035516295626388,3.0
req_038,IS_2062_2011_H,0,synthetic,0.30296898533295474,4.0,1.1823544464102165,6.0,0.1981108143799012,0.12709148354465508,0.11329363794843358,0.17202263689261385,1.0,1.0,0.0,0.0,0.031753033754588274,3.0,1.0,15.0,1.877222474133988,3.0
req_108,IS_73_2013_H,1,synthetic,0.38485029910330293,2.0,2.8386052426309716,2.0,0.5353547811209136,0.2450647319610405,0.24214534309246305,0.4986945888366294,2.0,3.0,1.0,0.0319358150840475,0.03143184017908576,5.0,1.0,13.0,1.9075705127214402,5.0
req_641,IS_783_1985,1,synthetic,0.6638363804222238,1.0,4.078203694376367,1.0,0.6340375160171947,0.1249276508441693,0.1249276508441693,0.8403805538051425,4.0,4.0,0.0,0.2602558483495455,0.0314494013189115,2.0,1.0,41.0,3.2273033518000336,2.0
req_370,IS_2911_Part1_Sec1_2010,0,synthetic,0.1062888222941981,2.0,0.8404793623998136,2.0,0.0824762320290997,0.1113342584542407,0.1113342584542407,0.0,0.0,2.0,0.0,0.0378764336745433,0.0317351221012307,2.0,1.0,16.0,3.042123235051597,2.0
req_414,IS_1904_1986_H,0,synthetic,0.12057877449893015,1.0,1.6909384694207663,1.0,0.22505497221774187,0.1267681955488027,0.10088503249762863,0.008462319522204945,0.0,0.0,0.0,0.0,0.03162065422084455,1.0,1.0,40.0,2.1632445465820784,1.0
req_552,IS_814_2004_H,0,synthetic,0.09474257702850049,1.0,0.6609892538915444,1.0,0.24839855975433892,0.17933070502784365,0.16497677483205797,2.4030608925442593e-05,0.0,1.0,0.0,0.0,0.031618620035679244,1.0,1.0,22.0,2.5344626088405926,1.0
req_464,IS_1642_1989_H,0,synthetic,0.12606871773954564,1.0,2.280734087670326,2.0,0.24622980224093208,0.07498479136494825,0.047962662031633775,0.17314605474104452,4.0,0.0,0.0,0.0,0.031435340338801174,1.0,1.0,37.0,1.8099257287125217,1.0
req_210,IS_2062_2011,0,synthetic,0.3196706999688016,1.0,1.3454749879687475,2.0,0.1009241215369435,0.1169445039866972,0.1169445039866972,0.1655752251212432,1.0,1.0,0.0,0.0,0.031643554700458,2.0,1.0,15.0,1.6933330782116978,2.0
req_012,IS_783_1985,0,manual,0.2772363263911637,1.0,2.4823738925654872,1.0,0.2828427124746189,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0327868852459016,1.0,1.0,41.0,1.9381443298969072,1.0
req_078,IS_1200_Part1_1992,0,synthetic,0.1408552319905462,8.0,2.086936791188592,3.0,0.3248284824482932,0.177917124229914,0.177917124229914,0.098186784048279,2.0,2.0,0.0,0.2709473516531926,0.0324618638749741,1.0,1.0,34.0,2.3273557531973363,1.0
req_028,IS_1642_1989_H,0,synthetic,0.09582016564399,6.0,1.157456101779255,5.0,0.24614102087951703,0.12168892280732872,0.12578011716364762,0.1388196570380229,,1.0,0.0,0.0,0.03199660279774452,1.0,1.0,37.0,3.1473227000089,1.0
req_029,IS_2074_1992,0,synthetic,0.1714334494473205,8.0,2.317122133706033,5.0,0.2646274997504396,0.1814974585819872,0.1814974585819872,0.1350209271740724,4.0,2.0,0.0,0.0,0.0315546227062614,7.0,1.0,34.0,3.077535863034834,7.0
req_066,IS_73_2013_H,0,synthetic,0.2827574044796425,1.0,0.5944778270146798,6.0,0.28254052779465855,0.070969850363343,0.06654860185491107,0.04903972776881866,4.0,3.0,0.0,0.0,0.031694081800859926,5.0,1.0,13.0,2.234179500453833,5.0
req_364,IS_516_1959_H,0,synthetic,0.11629071103437043,1.0,0.9349514845533191,1.0,0.23106358219174494,0.087209590058853,0.09514662014155227,0.07092980008381095,1.0,0.0,0.0,0.006367184513796999,0.03180464295306475,1.0,1.0,67.0,1.8701766717587733,1.0
req_475,IS_8329_2000_H,1,synthetic,0.20639027262186901,2.0,0.7941829367621343,1.0,0.41579667121336733,0.16390158635149463,,0.07173203074834592,0.0,0.0,0.0,0.0,0.032534567408473644,2.0,1.0,26.0,1.8646347684614892,2.0
req_031,IS_783_1985,0,synthetic,0.2704732744736364,3.0,1.2903744832071835,4.0,0.3470999470439688,0.0293754094837859,0.0293754094837859,0.1950432279749624,1.0,0.0,0.0,0.0,0.032508466408119,3.0,1.0,41.0,3.481587571882574,3.0
req_260,IS_516_1959_H,0,synthetic,,,0.7915502348534527,1.0,0.18993807236378416,0.08621004405460146,0.09535430652537388,0.012957062786665374,1.0,0.0,0.0,0.02572787575253242,,,1.0,67.0,1.9273482107129765,
req_141,IS_1201_1220_1978,0,synthetic,0.1647123968239496,8.0,0.1382708137559544,7.0,0.1253776397832143,0.1449307749150293,0.1449307749150293,0.1701633582725974,2.0,2.0,0.0,0.2429466048825831,0.0323392103922053,3.0,1.0,48.0,2.987512555625503,3.0
req_623,IS_1642_1989_H,0,synthetic,0.095006565798197,1.0,0.9674121470502706,1.0,0.12253155912117514,0.0617154054454457,0.035636299917610366,0.09986732599063496,3.0,,0.0,,0.03160774125145271,1.0,1.0,37.0,2.70176243351803,1.0
req_524,IS_2911_Part1_Sec2_2010,0,synthetic,0.210435415836226,1.0,1.3514185362443878,2.0,0.0774093865804691,0.0826329901330371,0.0826329901330371,0.2010400528563556,1.0,1.0,0.0,0.0,0.0323873473479668,1.0,1.0,16.0,1.9273118190994207,1.0
req_399,IS_3034_1993,0,synthetic,0.1913036544064096,2.0,2.3334536508285,1.0,0.309747715896837,0.1146478452705941,0.1146478452705941,0.0767815591001934,4.0,3.0,0.0,0.0,0.0311417479219002,2.0,1.0,33.0,3.43599593650127,2.0
req_262,IS_875_Part1_1987,0,synthetic,0.2167688831542912,1.0,1.9490656030798288,1.0,0.0944032510546421,0.046323819816493,0.046323819816493,0.228442076243957,1.0,0.0,0.0,0.0,0.0321548510586083,1.0,1.0,39.0,1.881485307405592,1.0
req_031,IS_2074_1992_H,1,synthetic,0.48156188673889344,2.0,2.430314031860942,2.0,0.3805741463087671,0.19578582516643805,0.19997970992992145,0.4228021305076013,3.0,3.0,0.0,0.0007636022161164291,0.03264627259263958,2.0,1.0,34.0,2.358936108804372,2.0
req_578,IS_1200_Part1_1992_H,1,synthetic,0.171870539911009,1.0,2.1922113324096153,1.0,0.2921026241421587,0.16567778271841657,0.16380356830384088,0.07302627880742284,2.0,2.0,0.0,0.21652183975668327,,,1.0,34.0,2.420682017155836,
req_452,IS_1642_1989,0,synthetic,0.2312161285265565,1.0,0.7745997438750891,2.0,0.1496106571740128,0.1744430320903263,0.1744430320903263,0.0406766719284027,4.0,0.0,0.0,0.0,0.0311185717730594,2.0,1.0,37.0,1.9017103086230287,2.0
req_010,IS_732_2019_H,0,manual,0.14151117950844583,5.0,0.5355759472267667,6.0,,0.1051398594129567,0.09321918376281062,0.0,1.0,0.0,0.0,0.0,0.03166301102074934,5.0,1.0,7.0,2.191632209236932,5.0
req_021,IS_732_2019,0,synthetic,0.0534656520787629,8.0,1.189080964406949,5.0,0.2260267195949746,0.1916868669537944,0.1916868669537944,0.2915664296610343,4.0,1.0,0.0,0.0,0.0312128216455954,8.0,1.0,7.0,2.719455454881081,8.0
req_080,IS_2911_Part1_Sec2_2010_H,0,synthetic,0.48084301008270725,2.0,2.710144287499591,2.0,0.30814301421299856,0.32676788651444644,0.39649767062120944,0.44405599146135855,1.0,2.0,1.0,0.4244924142782098,0.03250989343513666,2.0,1.0,16.0,1.6957843001441038,2.0
req_077,IS_1489_Part1_2015_H,1,synthetic,0.1774308558350685,7.0,1.5918520470624644,6.0,0.36112281112773786,0.15659818666649908,0.1500398062158253,0.0,0.0,3.0,0.0,0.045610394163227215,0.032080908522331954,4.0,1.0,11.0,2.117741776247704,4.0
